Source	Target
RPL32	TPT1
RPL32	RPL41
RPL32	RPL7L1
RPL32	RPS10-NUDT3
RPL32	RPL9
RPL32	RPL36
RPL32	RPS10
RPL32	RPS19
RPL32	RPS17
RPL32	RPS5
RPL32	RPS28
RPL32	RPS7
RPL32	RPS20
RPL32	RPS25
RPL32	RPS15
RPL32	RPL37A
RPL32	RPL35A
RPL32	RPS27
RPL32	RPLP2
RPL32	RPLP0
RPL32	RPS13
RPL34	SEC61B
RPL34	RPS12
RPL34	RPS4Y1
RPL34	RSAD1
RPL34	RPL35
RPL34	RPL8
RPL34	SRP14
RPL34	RPL3L
RPL34	RPS11
RPL34	RPS27A
RPL34	RPL37
RPL34	RPS3
RPL34	RPS23
RPL34	SRP9
RPL34	RPL38
RPL34	RPL4
RPL34	SRP68
RPL34	RPS15A
RPL34	RPS27L
RPL34	TUBB
RPL34	RPL7
RPL34	RPS2
RPL34	RPS21
RPL34	RPL36AL
RPL34	RPLP1
RPL34	RPS3A
RPL34	RPS26
RPL34	RPL39
RPL34	RPL5
RPL34	SERBP1
RPL34	RPL7A
RPL34	RPS4X
RPL34	WDR31
RPL34	SECISBP2
RPL34	RPS16
RPL34	RPS6
RPL34	RPS9
RPL34	TMEM232
RPL34	RTTN
RPL34	RPL41
RPL34	TPT1
RPL34	SPDYE14
RPL34	SPDYE9P
RPL34	SNU13
RPL34	SEC61G
RPL34	SRP19
RPL34	TEX48
RPL34	RPL36A-HNRNPH2
RPL34	RSRC1
RPL34	RPS4Y2
RPL34	RPL7L1
RPL34	RPL39L
RPL34	RPS10-NUDT3
RPL34	RPS29
RPL34	RPS27
RPL34	RPL35A
RPL34	RPL36A
RPL34	RPLP0
RPL34	RPS13
RPL34	RPLP2
RPL34	RPS14
RPL34	RPS19
RPL34	RPSA
RPL34	RPS18
RPL34	RPS24
RPL34	RPL9
RPL34	RPL6
RPL34	RPL36
RPL34	RPS10
RPL34	RPS25
RPL34	RPS20
RPL34	RPS8
RPL34	RPS15
RPL34	RPL37A
RPL34	UBA52
RPL34	RPS17
RPL34	RPS7
RPL34	RPS5
RPL34	RPS28
RPL35	SEC61B
RPL35	RPS12
RPL35	RPS4Y1
RPL35	RSAD1
RPL35	TMEM232
RPL35	RPL41
RPL35	SECISBP2
RPL35	TUBB
RPL35	SPDYE9P
RPL35	SPDYE14
RPL35	SNU13
RPL35	TPT1
RPL35	SRP9
RPL35	SRP19
RPL35	SRP14
RPL35	SRP68
RPL35	TEX48
RPL35	WDR31
RPL35	RSRC1
RPL35	RPL36A-HNRNPH2
RPL35	RPS4Y2
RPL35	SEC61G
RPL35	RPL39L
RPL35	RPS27L
RPL35	RPL3L
RPL35	SERBP1
RPL35	RPL7L1
RPL35	RPS10-NUDT3
RPL35	RPL36A
RPL35	RPL36AL
RPL35	RPL39
RPL35	RPS15A
RPL35	RPLP1
RPL35	RPL4
RPL35	RPS7
RPL35	RPS4X
RPL35	RPS28
RPL35	RPS5
RPL35	RPS17
RPL35	RPL37A
RPL35	RPS8
RPL35	RPS2
RPL35	RPS15
RPL35	RPS6
RPL35	UBA52
RPL35	RPS25
RPL35	RPL8
RPL35	RPS20
RPL35	RPS10
RPL35	RPL7A
RPL35	RPL6
RPL35	RPL36
RPL35	RPS24
RPL35	RPL7
RPL35	RPS21
RPL35	RPL9
RPL35	RPS18
RPL35	RPS16
RPL35	RPL5
RPL35	RPS19
RPL35	RPSA
RPL35	RPS9
RPL35	RPS23
RPL35	RPL38
RPL35	RPS14
RPL35	RPLP2
RPL35	RPS3A
RPL35	RPS13
RPL35	RPS27A
RPL35	RPS3
RPL35	RPLP0
RPL35	RPS27
RPL35	RPL35A
RPL35	RPL37
RPL35	RPS11
RPL35	RPS29
RPL35	RPS26
RPL35A	SEC61B
RPL35A	RPS12
RPL35A	RPS4Y1
RPL35A	RSAD1
RPL35A	RPL8
RPL35A	SRP14
RPL35A	RPL3L
RPL35A	RPS11
RPL35A	RPS27A
RPL35A	RPL37
RPL35A	RPS3
RPL35A	RPS23
RPL35A	SRP9
RPL35A	RPL38
RPL35A	RPL4
RPL35A	SRP68
RPL35A	RPS15A
RPL35A	RPS27L
RPL35A	TUBB
RPL35A	RPL7
RPL35A	RPS2
RPL35A	RPS21
RPL35A	RPL36AL
RPL35A	RPLP1
RPL35A	RPS3A
RPL35A	RPS26
RPL35A	RPL39
RPL35A	RPL5
RPL35A	SERBP1
RPL35A	RPL7A
RPL35A	RPS4X
RPL35A	WDR31
RPL35A	SECISBP2
RPL35A	RPS16
RPL35A	RPS6
RPL35A	RPS9
RPL35A	RPS29
RPL35A	RPS8
RPL35A	SNU13
RPL35A	RPS14
RPL35A	RPL36A-HNRNPH2
RPL35A	UBA52
RPL35A	SEC61G
RPL35A	RPSA
RPL35A	RPL39L
RPL35A	RPS18
RPL35A	TMEM232
RPL35A	RPL6
RPL35A	RPL36A
RPL35A	RPS24
RPL35A	RPL37A
RPL35A	RPL7L1
RPL35A	SRP19
RPL35A	RPS20
RPL35A	RPLP2
RPL35A	RPS25
RPL35A	RPS13
RPL35A	RPL41
RPL35A	RPLP0
RPL35A	RPL36
RPL35A	RPS15
RPL35A	RPS19
RPL35A	RPS28
RPL35A	RPS5
RPL35A	TPT1
RPL35A	RPS10
RPL35A	RSRC1
RPL35A	RPS4Y2
RPL35A	TEX48
RPL35A	RTTN
RPL35A	RPS10-NUDT3
RPL35A	RPL9
RPL35A	RPS7
RPL35A	SPDYE9P
RPL35A	SPDYE14
RPL35A	RPS17
RPL35A	RPS27
RPL36	SEC61B
RPL36	RPS12
RPL36	TMSB10
RPL36	RPS4Y1
RPL36	RSAD1
RPL36	RPL8
RPL36	SRP14
RPL36	RPL3L
RPL36	RPS11
RPL36	RPS27A
RPL36	RPL37
RPL36	RPS3
RPL36	RPS23
RPL36	SRP9
RPL36	RPL38
RPL36	RPL4
RPL36	SRP68
RPL36	RPS15A
RPL36	RPS27L
RPL36	TUBB
RPL36	RPL7
RPL36	RPS2
RPL36	RPS21
RPL36	RPL36AL
RPL36	RPLP1
RPL36	RPS3A
RPL36	RPS26
RPL36	RPL39
RPL36	RPL5
RPL36	SERBP1
RPL36	RPL7A
RPL36	RPS4X
RPL36	WDR31
RPL36	SECISBP2
RPL36	RPS16
RPL36	RPS6
RPL36	RPS9
RPL36	RPS29
RPL36	RPS8
RPL36	SNU13
RPL36	RPS14
RPL36	RPL36A-HNRNPH2
RPL36	UBA52
RPL36	SEC61G
RPL36	RPSA
RPL36	RPL39L
RPL36	RPS18
RPL36	TIA1
RPL36	TMEM232
RPL36	RPL6
RPL36	RPL36A
RPL36	RPS24
RPL36	RPL37A
RPL36	RPL7L1
RPL36	SRP19
RPL36	RPS20
RPL36	RPLP2
RPL36	RPS25
RPL36	RPS13
RPL36	RPL41
RPL36	RPLP0
RPL36	TPT1
RPL36	SPDYE14
RPL36	SPDYE9P
RPL36	TEX48
RPL36	RPS4Y2
RPL36	RSRC1
RPL36	RPS10-NUDT3
RPL36	RPS27
RPL36	RPS7
RPL36	RPS5
RPL36	RPS28
RPL36	RPS17
RPL36	RPS15
RPL36	RPS10
RPL36	RPL9
RPL36	RPS19
RPL36A	SEC61B
RPL36A	RPS12
RPL36A	RPS4Y1
RPL36A	RSAD1
RPL36A	RPL8
RPL36A	SRP14
RPL36A	RPL3L
RPL36A	RPS11
RPL36A	RPS27A
RPL36A	RPL37
RPL36A	RPS3
RPL36A	RPS23
RPL36A	SRP9
RPL36A	RPL38
RPL36A	RPL4
RPL36A	SRP68
RPL36A	RPS15A
RPL36A	RPS27L
RPL36A	TUBB
RPL36A	RPL7
RPL36A	RPS2
RPL36A	RPS21
RPL36A	RPL36AL
RPL36A	RPLP1
RPL36A	RPS3A
RPL36A	RPS26
RPL36A	RPL39
RPL36A	RPL5
RPL36A	SERBP1
RPL36A	RPL7A
RPL36A	RPS4X
RPL36A	WDR31
RPL36A	SECISBP2
RPL36A	RPS16
RPL36A	RPS6
RPL36A	RPS9
RPL36A	RPS29
RPL36A	RPS8
RPL36A	SNU13
RPL36A	RPS14
RPL36A	RPL36A-HNRNPH2
RPL36A	UBA52
RPL36A	SEC61G
RPL36A	RPSA
RPL36A	RPL39L
RPL36A	RPS18
RPL36A	RPL6
RPL36A	SPDYE9P
RPL36A	SPDYE14
RPL36A	TPT1
RPL36A	TEX48
RPL36A	RSRC1
RPL36A	RPL7L1
RPL36A	SRP19
RPL36A	RPS4Y2
RPL36A	RPS10-NUDT3
RPL36A	RPL41
RPL36A	RPS10
RPL36A	RPS27
RPL36A	RPS5
RPL36A	RPS7
RPL36A	RPS25
RPL36A	RPLP0
RPL36A	RPLP2
RPL36A	RPS19
RPL36A	RPS15
RPL36A	RPS13
RPL36A	RPL9
RPL36A	RPL37A
RPL36A	RPS24
RPL36A	RPS20
RPL36A	RPS17
RPL36A	RPS28
RPL36A-HNRNPH2	SEC61B
RPL36A-HNRNPH2	RPS12
RPL36A-HNRNPH2	RPS4Y1
RPL36A-HNRNPH2	RSAD1
RPL36A-HNRNPH2	RPL8
RPL36A-HNRNPH2	RPL3L
RPL36A-HNRNPH2	RPS11
RPL36A-HNRNPH2	RPS27A
RPL36A-HNRNPH2	RPL37
RPL36A-HNRNPH2	RPS3
RPL36A-HNRNPH2	RPS23
RPL36A-HNRNPH2	RPL38
RPL36A-HNRNPH2	RPL4
RPL36A-HNRNPH2	RPS15A
RPL36A-HNRNPH2	RPS27L
RPL36A-HNRNPH2	RPL7
RPL36A-HNRNPH2	RPS2
RPL36A-HNRNPH2	RPS21
RPL36A-HNRNPH2	RPL36AL
RPL36A-HNRNPH2	RPLP1
RPL36A-HNRNPH2	RPS3A
RPL36A-HNRNPH2	RPS26
RPL36A-HNRNPH2	RPL39
RPL36A-HNRNPH2	RPL5
RPL36A-HNRNPH2	SERBP1
RPL36A-HNRNPH2	RPL7A
RPL36A-HNRNPH2	RPS4X
RPL36A-HNRNPH2	WDR31
RPL36A-HNRNPH2	RPS16
RPL36A-HNRNPH2	RPS6
RPL36A-HNRNPH2	RPS9
RPL36A-HNRNPH2	RPS29
RPL36A-HNRNPH2	RPS8
RPL36A-HNRNPH2	SNU13
RPL36A-HNRNPH2	RPS14
RPL36A-HNRNPH2	RPL41
RPL36A-HNRNPH2	SEC61G
RPL36A-HNRNPH2	TPT1
RPL36A-HNRNPH2	SPDYE14
RPL36A-HNRNPH2	SPDYE9P
RPL36A-HNRNPH2	TEX48
RPL36A-HNRNPH2	RPS27
RPL36A-HNRNPH2	RPS4Y2
RPL36A-HNRNPH2	RSRC1
RPL36A-HNRNPH2	RPS10
RPL36A-HNRNPH2	RPS10-NUDT3
RPL36A-HNRNPH2	RPL7L1
RPL36A-HNRNPH2	RPL39L
RPL36A-HNRNPH2	RPSA
RPL36A-HNRNPH2	RPLP0
RPL36A-HNRNPH2	RPS7
RPL36A-HNRNPH2	RPLP2
RPL36A-HNRNPH2	RPS5
RPL36A-HNRNPH2	RPL6
RPL36A-HNRNPH2	RPS19
RPL36A-HNRNPH2	RPS25
RPL36A-HNRNPH2	RPS13
RPL36A-HNRNPH2	RPL9
RPL36A-HNRNPH2	RPS17
RPL36A-HNRNPH2	RPS28
RPL36A-HNRNPH2	UBA52
RPL36A-HNRNPH2	RPS20
RPL36A-HNRNPH2	RPL37A
RPL36A-HNRNPH2	RPS24
RPL36A-HNRNPH2	RPS15
RPL36A-HNRNPH2	RPS18
RPL36AL	SEC61B
RPL36AL	RPS12
RPL36AL	RPS4Y1
RPL36AL	RSAD1
RPL36AL	RPL8
RPL36AL	SRP14
RPL36AL	RPL3L
RPL36AL	RPS11
RPL36AL	RPS27A
RPL36AL	RPL37
RPL36AL	RPS3
RPL36AL	RPS23
RPL36AL	SRP9
RPL36AL	RPL38
RPL36AL	RPL4
RPL36AL	SRP68
RPL36AL	RPS15A
RPL36AL	RPS27L
RPL36AL	TUBB
RPL36AL	RPL7
RPL36AL	RPS2
RPL36AL	RPS21
RPL36AL	RPL41
RPL36AL	SPDYE9P
RPL36AL	SPDYE14
RPL36AL	TPT1
RPL36AL	SNU13
RPL36AL	TEX48
RPL36AL	SECISBP2
RPL36AL	WDR31
RPL36AL	RSRC1
RPL36AL	RPL7L1
RPL36AL	RPS4Y2
RPL36AL	SRP19
RPL36AL	SEC61G
RPL36AL	SERBP1
RPL36AL	RPL39L
RPL36AL	RPS10-NUDT3
RPL36AL	RPS4X
RPL36AL	RPSA
RPL36AL	RPS10
RPL36AL	RPLP2
RPL36AL	UBA52
RPL36AL	RPL39
RPL36AL	RPS8
RPL36AL	RPS5
RPL36AL	RPLP1
RPL36AL	RPS16
RPL36AL	RPL37A
RPL36AL	RPS7
RPL36AL	RPL6
RPL36AL	RPS13
RPL36AL	RPS14
RPL36AL	RPS9
RPL36AL	RPS26
RPL36AL	RPS20
RPL36AL	RPS28
RPL36AL	RPL9
RPL36AL	RPLP0
RPL36AL	RPS3A
RPL36AL	RPS29
RPL36AL	RPS27
RPL36AL	RPS25
RPL36AL	RPS6
RPL36AL	RPS15
RPL36AL	RPS17
RPL36AL	RPS19
RPL36AL	RPL5
RPL36AL	RPS18
RPL36AL	RPS24
RPL36AL	RPL7A
RPL37	SEC61B
RPL37	RPS12
RPL37	RPS4Y1
RPL37	RSAD1
RPL37	RPL8
RPL37	SRP14
RPL37	RPL3L
RPL37	RPS11
RPL37	RPS27A
RPL37	SNU13
RPL37	TEX48
RPL37	SPDYE14
RPL37	SPDYE9P
RPL37	RPL41
RPL37	TPT1
RPL37	SECISBP2
RPL37	TUBB
RPL37	WDR31
RPL37	SEC61G
RPL37	SRP19
RPL37	SRP68
RPL37	SRP9
RPL37	RSRC1
RPL37	RPS4Y2
RPL37	SERBP1
RPL37	RPL7L1
RPL37	RPL39L
RPL37	RPS27L
RPL37	RPS10-NUDT3
RPL37	RPS4X
RPL37	RPS10
RPL37	RPLP0
RPL37	RPL39
RPL37	RPS15A
RPL37	RPS29
RPL37	RPS26
RPL37	RPS27
RPL37	RPS3A
RPL37	RPS13
RPL37	RPS3
RPL37	RPS9
RPL37	RPS23
RPL37	RPL38
RPL37	RPLP2
RPL37	RPS14
RPL37	RPS18
RPL37	RPS16
RPL37	RPL5
RPL37	RPS19
RPL37	RPSA
RPL37	RPL7A
RPL37	RPL6
RPL37	RPS24
RPL37	RPL7
RPL37	RPS21
RPL37	RPL9
RPL37	RPL37A
RPL37	RPS8
RPL37	RPS15
RPL37	RPS2
RPL37	UBA52
RPL37	RPS6
RPL37	RPS25
RPL37	RPS20
RPL37	RPLP1
RPL37	RPL4
RPL37	RPS7
RPL37	RPS28
RPL37	RPS5
RPL37	RPS17
RPL37A	SEC61B
RPL37A	RPS12
RPL37A	RPS4Y1
RPL37A	RSAD1
RPL37A	RPL8
RPL37A	SRP14
RPL37A	RPL3L
RPL37A	RPS11
RPL37A	RPS27A
RPL37A	RPS3
RPL37A	RPS23
RPL37A	SRP9
RPL37A	RPL38
RPL37A	RPL4
RPL37A	SRP68
RPL37A	RPS15A
RPL37A	RPS27L
RPL37A	TUBB
RPL37A	RPL7
RPL37A	RPS2
RPL37A	RPS21
RPL37A	RPLP1
RPL37A	RPS3A
RPL37A	RPS26
RPL37A	RPL39
RPL37A	RPL5
RPL37A	SERBP1
RPL37A	RPL7A
RPL37A	RPS4X
RPL37A	WDR31
RPL37A	SECISBP2
RPL37A	RPS16
RPL37A	RPS6
RPL37A	RPS9
RPL37A	RPS29
RPL37A	RPS8
RPL37A	SNU13
RPL37A	RPS14
RPL37A	UBA52
RPL37A	SEC61G
RPL37A	RPSA
RPL37A	RPL39L
RPL37A	RPS18
RPL37A	TMEM232
RPL37A	RPL6
RPL37A	SUMO2
RPL37A	RPS24
RPL37A	TPT1
RPL37A	RPL41
RPL37A	SPDYE9P
RPL37A	SPDYE14
RPL37A	SRP19
RPL37A	TEX48
RPL37A	RPS4Y2
RPL37A	RSRC1
RPL37A	RPL7L1
RPL37A	RPS10-NUDT3
RPL37A	RPS10
RPL37A	RPL9
RPL37A	RPS19
RPL37A	RPS17
RPL37A	RPS7
RPL37A	RPS5
RPL37A	RPS28
RPL37A	RPS25
RPL37A	RPS20
RPL37A	RPS15
RPL37A	RPS27
RPL37A	RPLP2
RPL37A	RPLP0
RPL37A	RPS13
RPL38	SEC61B
RPL38	RPS12
RPL38	TMSB10
RPL38	RPS4Y1
RPL38	RSAD1
RPL38	RPL8
RPL38	SRP14
RPL38	RPL3L
RPL38	RPS11
RPL38	RPS27A
RPL38	RPS3
RPL38	RPS23
RPL38	SRP9
RPL38	TMEM232
RPL38	SNU13
RPL38	TPT1
RPL38	SPDYE9P
RPL38	SPDYE14
RPL38	SECISBP2
RPL38	TUBB
RPL38	SRP19
RPL38	SEC61G
RPL38	SRP68
RPL38	TEX48
RPL38	RPS4Y2
RPL38	WDR31
RPL38	RSRC1
RPL38	RPL7L1
RPL38	RPL41
RPL38	SERBP1
RPL38	RPL39L
RPL38	RPS27L
RPL38	RPS10-NUDT3
RPL38	RPS4X
RPL38	RPL7
RPL38	RPS21
RPL38	RPL9
RPL38	RPS24
RPL38	RPS10
RPL38	RPL7A
RPL38	RPL6
RPL38	RPSA
RPL38	RPS19
RPL38	RPS18
RPL38	RPS16
RPL38	RPL5
RPL38	RPS17
RPL38	RPS28
RPL38	RPS5
RPL38	RPLP1
RPL38	RPL4
RPL38	RPS7
RPL38	RPS20
RPL38	RPS25
RPL38	UBA52
RPL38	RPS6
RPL38	RPS8
RPL38	RPS15
RPL38	RPS2
RPL38	RPS27
RPL38	RPS26
RPL38	RPS29
RPL38	RPS15A
RPL38	RPS14
RPL38	RPLP2
RPL38	RPL39
RPL38	RPS9
RPL38	RPLP0
RPL38	RPS3A
RPL38	RPS13
RPL39	SEC61B
RPL39	RPS12
RPL39	RPS4Y1
RPL39	RSAD1
RPL39	RPL8
RPL39	SRP14
RPL39	RPL3L
RPL39	RPS11
RPL39	RPS27A
RPL39	RPS3
RPL39	RPS23
RPL39	SRP9
RPL39	RPL4
RPL39	SRP68
RPL39	RPS15A
RPL39	RPS27L
RPL39	TUBB
RPL39	RPL7
RPL39	RPS2
RPL39	RPS21
RPL39	RPLP1
RPL39	RPS3A
RPL39	RPS26
RPL39	TMEM232
RPL39	RPL39L
RPL39	TEX48
RPL39	SPDYE14
RPL39	SPDYE9P
RPL39	SNU13
RPL39	TPT1
RPL39	WDR31
RPL39	RSRC1
RPL39	SECISBP2
RPL39	SRP19
RPL39	RPS4Y2
RPL39	RPL7L1
RPL39	SERBP1
RPL39	SEC61G
RPL39	RPS10-NUDT3
RPL39	RPL41
RPL39	RPS7
RPL39	UBA52
RPL39	RPS14
RPL39	RPLP2
RPL39	RPS4X
RPL39	RPS27
RPL39	RPLP0
RPL39	RPSA
RPL39	RPL7A
RPL39	RPL5
RPL39	RPS19
RPL39	RPS5
RPL39	RPS17
RPL39	RPS15
RPL39	RPS8
RPL39	RPS6
RPL39	RPS29
RPL39	RPS9
RPL39	RPS13
RPL39	RPL6
RPL39	RPS10
RPL39	RPS24
RPL39	RPL9
RPL39	RPS16
RPL39	RPS18
RPL39	RPS28
RPL39	RPS25
RPL39	RPS20
RPL39L	SEC61B
RPL39L	RPS12
RPL39L	RPS4Y1
RPL39L	RSAD1
RPL39L	RPL8
RPL39L	RPL3L
RPL39L	RPS11
RPL39L	RPS27A
RPL39L	RPS3
RPL39L	RPS23
RPL39L	RPL4
RPL39L	RPS15A
RPL39L	RPS27L
RPL39L	RPL7
RPL39L	RPS2
RPL39L	RPS21
RPL39L	RPLP1
RPL39L	RPS3A
RPL39L	RPS26
RPL39L	RPL5
RPL39L	SERBP1
RPL39L	RPL7A
RPL39L	RPS4X
RPL39L	WDR31
RPL39L	RPS16
RPL39L	RPS6
RPL39L	RPS9
RPL39L	RPS29
RPL39L	RPS8
RPL39L	SNU13
RPL39L	RPS14
RPL39L	UBA52
RPL39L	SEC61G
RPL39L	RPSA
RPL39L	TMEM232
RPL39L	TPT1
RPL39L	TEX48
RPL39L	SPDYE9P
RPL39L	SPDYE14
RPL39L	RPL41
RPL39L	RSRC1
RPL39L	RPS10-NUDT3
RPL39L	RPS10
RPL39L	RPL7L1
RPL39L	RPS4Y2
RPL39L	RPS27
RPL39L	RPLP0
RPL39L	RPS7
RPL39L	RPS17
RPL39L	RPLP2
RPL39L	RPL6
RPL39L	RPS18
RPL39L	RPS5
RPL39L	RPS15
RPL39L	RPL9
RPL39L	RPS28
RPL39L	RPS13
RPL39L	RPS24
RPL39L	RPS20
RPL39L	RPS25
RPL39L	RPS19
RPL3L	SEC61B
RPL3L	RPS12
RPL3L	RPS4Y1
RPL3L	RSAD1
RPL3L	RPL8
RPL3L	SEC61G
RPL3L	SRP9
RPL3L	RPL41
RPL3L	SRP68
RPL3L	TPT1
RPL3L	SOD2
RPL3L	SNU13
RPL3L	SPDYE9P
RPL3L	SPDYE14
RPL3L	TEX48
RPL3L	RPS15A
RPL3L	SERBP1
RPL3L	WDR31
RPL3L	RPS27
RPL3L	RPS4X
RPL3L	RPS10-NUDT3
RPL3L	RPS27L
RPL3L	RPS4Y2
RPL3L	RPS10
RPL3L	RSRC1
RPL3L	RPL7L1
RPL3L	RPS14
RPL3L	UBA52
RPL3L	RPL7
RPL3L	RPS29
RPL3L	RPLP1
RPL3L	RPS28
RPL3L	RPS21
RPL3L	RPLP2
RPL3L	RPS27A
RPL3L	RPS7
RPL3L	RPS13
RPL3L	RPS16
RPL3L	RPS17
RPL3L	RPS3A
RPL3L	RPSA
RPL3L	RPS5
RPL3L	RPS11
RPL3L	RPS25
RPL3L	RPLP0
RPL3L	RPS19
RPL3L	RPS15
RPL3L	RPS3
RPL3L	RPL9
RPL3L	RPS8
RPL3L	RPL4
RPL3L	RPS18
RPL3L	RPL5
RPL3L	RPS20
RPL3L	RPS23
RPL3L	RPL7A
RPL3L	RPS6
RPL3L	RPS9
RPL3L	RPS24
RPL3L	RPS26
RPL3L	RPS2
RPL3L	RPL6
RPL4	SEC61B
RPL4	RPS12
RPL4	RPS4Y1
RPL4	RSAD1
RPL4	SRSF1
RPL4	RPL8
RPL4	SRP14
RPL4	RPS11
RPL4	RPS27A
RPL4	RPS3
RPL4	RPS23
RPL4	SRP9
RPL4	SFPQ
RPL4	TMEM232
RPL4	SLC25A6
RPL4	SOD2
RPL4	RTTN
RPL4	SELENOP
RPL4	YWHAZ
RPL4	SUMO2
RPL4	RPL41
RPL4	SPDYE14
RPL4	SPDYE9P
RPL4	SNU13
RPL4	TEX48
RPL4	SECISBP2
RPL4	TUBB
RPL4	TPT1
RPL4	SRP19
RPL4	SRP68
RPL4	RPS4Y2
RPL4	SEC61G
RPL4	RSRC1
RPL4	WDR31
RPL4	RPS27L
RPL4	RPL7L1
RPL4	SERBP1
RPL4	RPS10-NUDT3
RPL4	RPS15A
RPL4	RPS27
RPL4	RPS26
RPL4	RPS29
RPL4	RPS14
RPL4	RPLP2
RPL4	RPS9
RPL4	RPLP0
RPL4	RPS3A
RPL4	RPS13
RPL4	RPS24
RPL4	RPS21
RPL4	RPL9
RPL4	RPL7
RPL4	RPL6
RPL4	RPS10
RPL4	RPL7A
RPL4	RPS19
RPL4	RPSA
RPL4	RPS16
RPL4	RPL5
RPL4	RPS18
RPL4	RPS17
RPL4	RPS7
RPL4	RPS4X
RPL4	RPLP1
RPL4	RPS5
RPL4	RPS28
RPL4	RPS25
RPL4	RPS20
RPL4	RPS8
RPL4	RPS2
RPL4	RPS15
RPL4	RPS6
RPL4	UBA52
RPL41	RPS12
RPL41	RSAD1
RPL41	RPL8
RPL41	RPS11
RPL41	RPS27A
RPL41	RPS3
RPL41	RPS23
RPL41	RPS15A
RPL41	RPS27L
RPL41	RPL7
RPL41	RPS2
RPL41	RPS21
RPL41	RPLP1
RPL41	RPS3A
RPL41	RPS26
RPL41	RPL5
RPL41	SERBP1
RPL41	RPL7A
RPL41	RPS4X
RPL41	WDR31
RPL41	RPS16
RPL41	RPS6
RPL41	RPS9
RPL41	RPS29
RPL41	RPS8
RPL41	RPS14
RPL41	UBA52
RPL41	RPSA
RPL41	RPS18
RPL41	RPL6
RPL41	RPS24
RPL41	RPL7L1
RPL41	SELENOP
RPL41	RPS20
RPL41	RPLP2
RPL41	RPS25
RPL41	RPS13
RPL41	RSRC1
RPL41	RPS5
RPL41	RPS7
RPL41	RPL9
RPL41	RPS19
RPL41	RPS10
RPL41	RPLP0
RPL41	RPS15
RPL41	RPS27
RPL41	RPS17
RPL41	RPS28
RPL5	SEC61B
RPL5	RPS12
RPL5	RPS4Y1
RPL5	RSAD1
RPL5	SRSF1
RPL5	RPL8
RPL5	SRP14
RPL5	RPS11
RPL5	RPS27A
RPL5	RPS3
RPL5	RPS23
RPL5	SRP9
RPL5	SRP68
RPL5	RPS15A
RPL5	RPS27L
RPL5	TUBB
RPL5	RPL7
RPL5	RPS2
RPL5	RPS21
RPL5	RPLP1
RPL5	RPS3A
RPL5	RPS26
RPL5	TMEM232
RPL5	SECISBP2
RPL5	SPDYE14
RPL5	SPDYE9P
RPL5	SEC61G
RPL5	SNU13
RPL5	SRP19
RPL5	TEX48
RPL5	TPT1
RPL5	RPS4Y2
RPL5	WDR31
RPL5	RSRC1
RPL5	RPL7L1
RPL5	RPS10-NUDT3
RPL5	SERBP1
RPL5	RPS29
RPL5	RPS27
RPL5	RPLP0
RPL5	RPS13
RPL5	RPS14
RPL5	RPLP2
RPL5	RPS9
RPL5	RPS19
RPL5	RPSA
RPL5	RPS18
RPL5	RPS16
RPL5	RPS24
RPL5	RPL9
RPL5	RPL7A
RPL5	RPS10
RPL5	RPL6
RPL5	RPS25
RPL5	RPS20
RPL5	RPS15
RPL5	RPS8
RPL5	UBA52
RPL5	RPS6
RPL5	RPS17
RPL5	RPS4X
RPL5	RPS7
RPL5	RPS28
RPL5	RPS5
RPL6	SEC61B
RPL6	RPS12
RPL6	RPS4Y1
RPL6	RSAD1
RPL6	RPL8
RPL6	SRP14
RPL6	RPS11
RPL6	RPS27A
RPL6	RPS3
RPL6	RPS23
RPL6	SRP9
RPL6	SRP68
RPL6	RPS15A
RPL6	RPS27L
RPL6	TUBB
RPL6	RPL7
RPL6	RPS2
RPL6	RPS21
RPL6	RPLP1
RPL6	RPS3A
RPL6	RPS26
RPL6	SERBP1
RPL6	RPL7A
RPL6	RPS4X
RPL6	WDR31
RPL6	SECISBP2
RPL6	RPS16
RPL6	RPS6
RPL6	SLC25A6
RPL6	RPS9
RPL6	RPS29
RPL6	RPS8
RPL6	SNU13
RPL6	RPS14
RPL6	UBA52
RPL6	SEC61G
RPL6	RPSA
RPL6	RPS18
RPL6	TMEM232
RPL6	RTTN
RPL6	TEX48
RPL6	SPDYE14
RPL6	SPDYE9P
RPL6	SRP19
RPL6	TPT1
RPL6	RPS4Y2
RPL6	RSRC1
RPL6	RPL7L1
RPL6	RPS10-NUDT3
RPL6	RPS13
RPL6	RPLP0
RPL6	RPLP2
RPL6	RPS27
RPL6	RPS15
RPL6	RPS20
RPL6	RPS25
RPL6	RPS5
RPL6	RPS28
RPL6	RPS7
RPL6	RPS17
RPL6	RPS19
RPL6	RPS10
RPL6	RPL9
RPL6	RPS24
RPL7	SEC61B
RPL7	RPS12
RPL7	RPS4Y1
RPL7	RSAD1
RPL7	RPL8
RPL7	SRP14
RPL7	RPS11
RPL7	RPS27A
RPL7	RPS3
RPL7	RPS23
RPL7	SRP9
RPL7	SRP68
RPL7	RPS15A
RPL7	RPS27L
RPL7	TUBB
RPL7	RTTN
RPL7	SUMO2
RPL7	SPDYE14
RPL7	SPDYE9P
RPL7	SNU13
RPL7	SECISBP2
RPL7	WDR31
RPL7	RSRC1
RPL7	SEC61G
RPL7	RPS4Y2
RPL7	SRP19
RPL7	TPT1
